pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,770,GEMM(9,12,3),1777919666506062080,1777919666716210432,1777919666506059008
0,0,772,GEMM(9,14,3),1777919666716217600,1777919666926381312,1777919666716213504
0,0,774,GEMM(10,4,3),1777919666926388480,1777919667122099456,1777919666926385408
0,0,776,GEMM(10,6,3),1777919667122106624,1777919667317843200,1777919667122103552
0,0,778,GEMM(10,8,3),1777919667317850368,1777919667513530624,1777919667317847296
0,0,780,GEMM(10,10,3),1777919667513537792,1777919667709175040,1777919667513534720
0,0,782,GEMM(10,12,3),1777919667709182208,1777919667904941312,1777919667709178112
0,0,784,GEMM(10,14,3),1777919667904948480,1777919668100588800,1777919667904944384
0,0,786,GEMM(11,4,3),1777919668100595968,1777919668310793472,1777919668100592896
0,0,788,GEMM(11,6,3),1777919668310800640,1777919668520970496,1777919668310797568
0,0,790,GEMM(11,8,3),1777919668520977664,1777919668731092224,1777919668520974592
0,0,792,GEMM(11,10,3),1777919668731099392,1777919668941313280,1777919668731096320
0,0,794,GEMM(11,12,3),1777919668941320448,1777919669151530240,1777919668941317376
0,0,796,GEMM(11,14,3),1777919669151537408,1777919669361746176,1777919669151533312
0,0,798,GEMM(12,4,3),1777919669361753344,1777919669553175808,1777919669361749248
0,0,800,GEMM(12,6,3),1777919669553181952,1777919669744626944,1777919669553177856
0,0,802,GEMM(12,8,3),1777919669744634112,1777919669935955200,1777919669744631040
0,0,804,GEMM(12,10,3),1777919669935962368,1777919670127258880,1777919669935959296
0,0,806,GEMM(12,12,3),1777919670127266048,1777919670318610688,1777919670127262976
0,0,808,GEMM(12,14,3),1777919670318617856,1777919670509881600,1777919670318613760
0,0,810,GEMM(13,4,3),1777919670509888768,1777919670720151808,1777919670509884672
0,0,812,GEMM(13,6,3),1777919670720158976,1777919670930420992,1777919670720155904
0,0,814,GEMM(13,8,3),1777919670930428160,1777919671140776192,1777919670930425088
0,0,816,GEMM(13,10,3),1777919671140783360,1777919671351024896,1777919671140780288
0,0,818,GEMM(13,12,3),1777919671351032064,1777919671561245952,1777919671351028992
0,0,820,GEMM(13,14,3),1777919671561253120,1777919671771486464,1777919671561250048
0,0,822,GEMM(14,4,3),1777919671771493632,1777919671967190272,1777919671771489536
0,0,824,GEMM(14,6,3),1777919671967196416,1777919672162964736,1777919671967193344
0,0,826,GEMM(14,8,3),1777919672162971904,1777919672358688000,1777919672162967808
0,0,828,GEMM(14,10,3),1777919672358695168,1777919672554428672,1777919672358691072
0,0,830,GEMM(14,12,3),1777919672554435840,1777919672750163200,1777919672554432768
0,0,832,GEMM(14,14,3),1777919672750169344,1777919672945950976,1777919672750166272
0,0,834,GEMM(15,4,3),1777919672945958144,1777919673156134144,1777919672945955072
0,0,836,GEMM(15,6,3),1777919673156141312,1777919673366398208,1777919673156137216
0,0,838,GEMM(15,8,3),1777919673366405376,1777919673576727808,1777919673366401280
0,0,840,GEMM(15,10,3),1777919673576734976,1777919673787058432,1777919673576730880
0,0,842,GEMM(15,12,3),1777919673787066624,1777919673997347072,1777919673787062528
0,0,844,GEMM(15,14,3),1777919673997354240,1777919674207719680,1777919673997351168
0,0,846,GETRF(4),1777919674207723776,1777919674236840192,0
0,0,847,TRSM_R(5,4),1777919674236846336,1777919674283891968,0
0,0,849,TRSM_R(6,4),1777919674283902208,1777919674330942720,0
0,0,850,TRSM_L(4,6),1777919674330952960,1777919674373467392,0
0,0,851,TRSM_R(7,4),1777919674373469440,1777919674420672768,0
0,0,853,TRSM_R(8,4),1777919674420681984,1777919674467784960,0
0,0,854,TRSM_L(4,8),1777919674467795200,1777919674510201088,0
0,0,855,TRSM_R(9,4),1777919674510205184,1777919674557332736,0
0,0,857,TRSM_R(10,4),1777919674557342976,1777919674604435712,0
0,0,858,TRSM_L(4,10),1777919674604444928,1777919674646853888,0
0,0,859,TRSM_R(11,4),1777919674646856960,1777919674693953792,0
0,0,861,TRSM_R(12,4),1777919674693963008,1777919674741052672,0
0,0,862,TRSM_L(4,12),1777919674741063936,1777919674783471872,0
0,0,863,TRSM_R(13,4),1777919674783473920,1777919674830572800,0
0,0,865,TRSM_R(14,4),1777919674830580992,1777919674877675776,0
0,0,866,TRSM_L(4,14),1777919674877684992,1777919674920093952,0
0,0,867,TRSM_R(15,4),1777919674920096000,1777919674967193856,0
0,0,870,GEMM(5,6,4),1777919674967204096,1777919675046518016,0
0,0,872,GEMM(5,8,4),1777919675046521088,1777919675125824768,0
0,0,874,GEMM(5,10,4),1777919675125828864,1777919675205123328,0
0,0,876,GEMM(5,12,4),1777919675205126400,1777919675284423936,0
0,0,878,GEMM(5,14,4),1777919675284428032,1777919675363719424,0
0,0,881,GEMM(6,6,4),1777919675363721472,1777919675443024128,0
0,0,883,GEMM(6,8,4),1777919675443027200,1777919675522326784,0
0,0,885,GEMM(6,10,4),1777919675522330880,1777919675601636608,0
0,0,887,GEMM(6,12,4),1777919675601639680,1777919675680940288,0
0,0,889,GEMM(6,14,4),1777919675680944384,1777919675760247040,0
0,0,892,GEMM(7,6,4),1777919675760250112,1777919675839552768,0
0,0,894,GEMM(7,8,4),1777919675839556864,1777919675918858496,0
0,0,896,GEMM(7,10,4),1777919675918862592,1777919675998158080,0
0,0,898,GEMM(7,12,4),1777919675998161152,1777919676077453568,0
0,0,900,GEMM(7,14,4),1777919676077456640,1777919676156759296,0
0,0,903,GEMM(8,6,4),1777919676156762368,1777919676236051712,0
0,0,905,GEMM(8,8,4),1777919676236054784,1777919676315342080,0
0,0,907,GEMM(8,10,4),1777919676315345152,1777919676394636544,0
0,0,909,GEMM(8,12,4),1777919676394639616,1777919676473926912,0
0,0,911,GEMM(8,14,4),1777919676473929984,1777919676553220352,0
0,0,914,GEMM(9,6,4),1777919676553224448,1777919676632516864,0
0,0,916,GEMM(9,8,4),1777919676632519936,1777919676711820544,0
0,0,918,GEMM(9,10,4),1777919676711823616,1777919676791128320,0
0,0,920,GEMM(9,12,4),1777919676791131392,1777919676870432000,0
0,0,922,GEMM(9,14,4),1777919676870435072,1777919676949726464,0
0,0,925,GEMM(10,6,4),1777919676949729536,1777919677029031168,0
0,0,927,GEMM(10,8,4),1777919677029035264,1777919677108325632,0
0,0,929,GEMM(10,10,4),1777919677108328704,1777919677187621120,0
0,0,931,GEMM(10,12,4),1777919677187625216,1777919677266919680,0
0,0,933,GEMM(10,14,4),1777919677266923776,1777919677346230528,0
0,0,936,GEMM(11,6,4),1777919677346233600,1777919677425531136,0
0,0,938,GEMM(11,8,4),1777919677425534208,1777919677504831744,0
0,0,940,GEMM(11,10,4),1777919677504834816,1777919677584130304,0
0,0,942,GEMM(11,12,4),1777919677584133376,1777919677663438080,0
0,0,944,GEMM(11,14,4),1777919677663441152,1777919677742747904,0
0,0,947,GEMM(12,6,4),1777919677742752000,1777919677822046464,0
0,0,949,GEMM(12,8,4),1777919677822050560,1777919677901349120,0
0,0,951,GEMM(12,10,4),1777919677901353216,1777919677980649728,0
0,0,953,GEMM(12,12,4),1777919677980652800,1777919678059952384,0
0,0,955,GEMM(12,14,4),1777919678059955456,1777919678139245824,0
0,0,958,GEMM(13,6,4),1777919678139249920,1777919678218546432,0
0,0,960,GEMM(13,8,4),1777919678218550528,1777919678297850112,0
0,0,962,GEMM(13,10,4),1777919678297853184,1777919678377166080,0
0,0,964,GEMM(13,12,4),1777919678377169152,1777919678456472832,0
0,0,966,GEMM(13,14,4),1777919678456476928,1777919678535780608,0
0,0,969,GEMM(14,6,4),1777919678535784704,1777919678615085312,0
0,0,971,GEMM(14,8,4),1777919678615089408,1777919678694382848,0
0,0,973,GEMM(14,10,4),1777919678694386944,1777919678773689600,0
0,0,975,GEMM(14,12,4),1777919678773692672,1777919678852988160,0
0,0,977,GEMM(14,14,4),1777919678852991232,1777919678932275456,0
0,0,980,GEMM(15,6,4),1777919678932278528,1777919679011562752,0
0,0,982,GEMM(15,8,4),1777919679011565824,1777919679090857216,0
0,0,984,GEMM(15,10,4),1777919679090861312,1777919679170160896,0
0,0,986,GEMM(15,12,4),1777919679170163968,1777919679249467648,0
0,0,988,GEMM(15,14,4),1777919679249471744,1777919679328779520,0
0,0,992,TRSM_L(5,6),1777919688234665216,1777919688341944576,1777919679328781568
0,0,996,TRSM_L(5,8),1777919688341950720,1777919688449296640,1777919688341947648
0,0,1000,TRSM_L(5,10),1777919688449302784,1777919688556477696,1777919688449298688
0,0,1004,TRSM_L(5,12),1777919688556483840,1777919688663717120,1777919688556479744
0,0,1008,TRSM_L(5,14),1777919688663724288,1777919688770754816,1777919688663720192
0,0,1011,GEMM(6,6,5),1777919688770761984,1777919688966728960,1777919688770757888
0,0,1013,GEMM(6,8,5),1777919688966736128,1777919689162593536,1777919688966733056
0,0,1015,GEMM(6,10,5),1777919689162600704,1777919689358592256,1777919689162597632
0,0,1017,GEMM(6,12,5),1777919689358599424,1777919689554403584,1777919689358596352
0,0,1019,GEMM(6,14,5),1777919689554410752,1777919689750467840,1777919689554407680
0,0,1021,GEMM(7,6,5),1777919689750475008,1777919689960834304,1777919689750471936
0,0,1023,GEMM(7,8,5),1777919689960841472,1777919690171189504,1777919689960837376
0,0,1025,GEMM(7,10,5),1777919690171196672,1777919690381546752,1777919690171193600
0,0,1027,GEMM(7,12,5),1777919690381553920,1777919690592041216,1777919690381549824
0,0,1029,GEMM(7,14,5),1777919690592048384,1777919690802417920,1777919690592044288
0,0,1031,GEMM(8,6,5),1777919690802425088,1777919690993869056,1777919690802422016
0,0,1033,GEMM(8,8,5),1777919690993876224,1777919691185232128,1777919690993873152
0,0,1035,GEMM(8,10,5),1777919691185239296,1777919691376568576,1777919691185235200
0,0,1037,GEMM(8,12,5),1777919691376575744,1777919691567909120,1777919691376572672
0,0,1039,GEMM(8,14,5),1777919691567916288,1777919691759428864,1777919691567912192
0,0,1041,GEMM(9,6,5),1777919691759436032,1777919691969729792,1777919691759432960
0,0,1043,GEMM(9,8,5),1777919691969736960,1777919692180035840,1777919691969732864
0,0,1045,GEMM(9,10,5),1777919692180043008,1777919692390291712,1777919692180039936
0,0,1047,GEMM(9,12,5),1777919692390299904,1777919692600566016,1777919692390295808
0,0,1049,GEMM(9,14,5),1777919692600573184,1777919692810806528,1777919692600570112
0,0,1051,GEMM(10,6,5),1777919692810813696,1777919693006647552,1777919692810810624
0,0,1053,GEMM(10,8,5),1777919693006654720,1777919693202475264,1777919693006651648
0,0,1055,GEMM(10,10,5),1777919693202482432,1777919693398309120,1777919693202479360
0,0,1057,GEMM(10,12,5),1777919693398316288,1777919693594155264,1777919693398313216
0,0,1059,GEMM(10,14,5),1777919693594162432,1777919693789982976,1777919693594159360
0,0,1061,GEMM(11,6,5),1777919693789989120,1777919694000302336,1777919693789986048
0,0,1063,GEMM(11,8,5),1777919694000309504,1777919694210657536,1777919694000306432
0,0,1065,GEMM(11,10,5),1777919694210664704,1777919694420978944,1777919694210661632
0,0,1067,GEMM(11,12,5),1777919694420986112,1777919694631344384,1777919694420983040
0,0,1069,GEMM(11,14,5),1777919694631350528,1777919694841527552,1777919694631347456
0,0,1071,GEMM(12,6,5),1777919694841534720,1777919695032908032,1777919694841531648
0,0,1073,GEMM(12,8,5),1777919695032915200,1777919695224298752,1777919695032912128
0,0,1075,GEMM(12,10,5),1777919695224305920,1777919695415621888,1777919695224302848
0,0,1077,GEMM(12,12,5),1777919695415629056,1777919695606920448,1777919695415624960
0,0,1079,GEMM(12,14,5),1777919695606927616,1777919695798308096,1777919695606924544
0,0,1081,GEMM(13,6,5),1777919695798314240,1777919696008749312,1777919695798311168
0,0,1083,GEMM(13,8,5),1777919696008756480,1777919696219065600,1777919696008753408
0,0,1085,GEMM(13,10,5),1777919696219072768,1777919696429441280,1777919696219069696
0,0,1087,GEMM(13,12,5),1777919696429448448,1777919696639781120,1777919696429444352
0,0,1089,GEMM(13,14,5),1777919696639788288,1777919696850325760,1777919696639784192
0,0,1091,GEMM(14,6,5),1777919696850332928,1777919697046144256,1777919696850329856
0,0,1093,GEMM(14,8,5),1777919697046151424,1777919697242079488,1777919697046148352
0,0,1095,GEMM(14,10,5),1777919697242086656,1777919697437919488,1777919697242083584
0,0,1097,GEMM(14,12,5),1777919697437926656,1777919697633773824,1777919697437922560
0,0,1099,GEMM(14,14,5),1777919697633780992,1777919697829541120,1777919697633777920
0,0,1101,GEMM(15,6,5),1777919697829548288,1777919698039879936,1777919697829545216
0,0,1103,GEMM(15,8,5),1777919698039887104,1777919698250241280,1777919698039883008
0,0,1105,GEMM(15,10,5),1777919698250248448,1777919698460603648,1777919698250245376
0,0,1107,GEMM(15,12,5),1777919698460610816,1777919698671030528,1777919698460607744
0,0,1109,GEMM(15,14,5),1777919698671037696,1777919698881342720,1777919698671033600
0,0,1111,GETRF(6),1777919698881345792,1777919698910481664,0
0,0,1112,TRSM_R(7,6),1777919698910486784,1777919698957709568,0
0,0,1114,TRSM_R(8,6),1777919698957718784,1777919699004962048,0
0,0,1115,TRSM_L(6,8),1777919699004970240,1777919699047468288,0
0,0,1116,TRSM_R(9,6),1777919699047471360,1777919699094616320,0
0,0,1118,TRSM_R(10,6),1777919699094624512,1777919699141728512,0
0,0,1119,TRSM_L(6,10),1777919699141737728,1777919699184154880,0
0,0,1120,TRSM_R(11,6),1777919699184157952,1777919699231301888,0
0,0,1122,TRSM_R(12,6),1777919699231311104,1777919699278428416,0
0,0,1123,TRSM_L(6,12),1777919699278436608,1777919699320851712,0
0,0,1124,TRSM_R(13,6),1777919699320853760,1777919699368001792,0
0,0,1126,TRSM_R(14,6),1777919699368009984,1777919699415152896,0
0,0,1127,TRSM_L(6,14),1777919699415161088,1777919699457620224,0
0,0,1128,TRSM_R(15,6),1777919699457621248,1777919699504766208,0
0,0,1131,GEMM(7,8,6),1777919699504776448,1777919699584077056,0
0,0,1133,GEMM(7,10,6),1777919699584080128,1777919699663384832,0
0,0,1135,GEMM(7,12,6),1777919699663387904,1777919699742694656,0
0,0,1137,GEMM(7,14,6),1777919699742698752,1777919699822008576,0
0,0,1140,GEMM(8,8,6),1777919699822011648,1777919699901323520,0
0,0,1142,GEMM(8,10,6),1777919699901326592,1777919699980631296,0
0,0,1144,GEMM(8,12,6),1777919699980635392,1777919700059930880,0
0,0,1146,GEMM(8,14,6),1777919700059933952,1777919700139233536,0
0,0,1149,GEMM(9,8,6),1777919700139236608,1777919700218543360,0
0,0,1151,GEMM(9,10,6),1777919700218546432,1777919700297855232,0
0,0,1153,GEMM(9,12,6),1777919700297859328,1777919700377155840,0
0,0,1155,GEMM(9,14,6),1777919700377159936,1777919700456464640,0
0,0,1158,GEMM(10,8,6),1777919700456467712,1777919700535783680,0
0,0,1160,GEMM(10,10,6),1777919700535786752,1777919700615093504,0
0,0,1162,GEMM(10,12,6),1777919700615097600,1777919700694408448,0
0,0,1164,GEMM(10,14,6),1777919700694411520,1777919700773718272,0
0,0,1167,GEMM(11,8,6),1777919700773722368,1777919700853020928,0
0,0,1169,GEMM(11,10,6),1777919700853025024,1777919700932318464,0
0,0,1171,GEMM(11,12,6),1777919700932322560,1777919701011617024,0
0,0,1173,GEMM(11,14,6),1777919701011620096,1777919701090919680,0
0,0,1176,GEMM(12,8,6),1777919701090922752,1777919701170219264,0
0,0,1178,GEMM(12,10,6),1777919701170223360,1777919701249534208,0
0,0,1180,GEMM(12,12,6),1777919701249538304,1777919701328836864,0
0,0,1182,GEMM(12,14,6),1777919701328840960,1777919701408140544,0
0,0,1185,GEMM(13,8,6),1777919701408144640,1777919701487450368,0
0,0,1187,GEMM(13,10,6),1777919701487454464,1777919701566748928,0
0,0,1189,GEMM(13,12,6),1777919701566753024,1777919701646059776,0
0,0,1191,GEMM(13,14,6),1777919701646063872,1777919701725365504,0
0,0,1194,GEMM(14,8,6),1777919701725368576,1777919701804669184,0
0,0,1196,GEMM(14,10,6),1777919701804673280,1777919701883979008,0
0,0,1198,GEMM(14,12,6),1777919701883983104,1777919701963285760,0
0,0,1200,GEMM(14,14,6),1777919701963289856,1777919702042591488,0
0,0,1203,GEMM(15,8,6),1777919702042595584,1777919702121902336,0
0,0,1205,GEMM(15,10,6),1777919702121905408,1777919702201200896,0
0,0,1207,GEMM(15,12,6),1777919702201204992,1777919702280507648,0
0,0,1209,GEMM(15,14,6),1777919702280510720,1777919702359802112,0
0,0,1213,TRSM_L(7,8),1777919708569355520,1777919708676579584,1777919702359803136
0,0,1217,TRSM_L(7,10),1777919708676585728,1777919708783591680,1777919708676582656
0,0,1221,TRSM_L(7,12),1777919708783598848,1777919708890690816,1777919708783594752
0,0,1225,TRSM_L(7,14),1777919708890696960,1777919708997637376,1777919708890693888
0,0,1228,GEMM(8,8,7),1777919708997644544,1777919709189009664,1777919708997640448
0,0,1230,GEMM(8,10,7),1777919709189017856,1777919709380306176,1777919709189013760
0,0,1232,GEMM(8,12,7),1777919709380313344,1777919709571612928,1777919709380309248
0,0,1234,GEMM(8,14,7),1777919709571620096,1777919709762969856,1777919709571617024
0,0,1236,GEMM(9,8,7),1777919709762977024,1777919709973192960,1777919709762972928
0,0,1238,GEMM(9,10,7),1777919709973200128,1777919710183352576,1777919709973196032
0,0,1240,GEMM(9,12,7),1777919710183359744,1777919710393545984,1777919710183355648
0,0,1242,GEMM(9,14,7),1777919710393553152,1777919710603727104,1777919710393550080
0,0,1244,GEMM(10,8,7),1777919710603733248,1777919710799453440,1777919710603730176
0,0,1246,GEMM(10,10,7),1777919710799461632,1777919710995149056,1777919710799457536
0,0,1248,GEMM(10,12,7),1777919710995155200,1777919711190877440,1777919710995152128
0,0,1250,GEMM(10,14,7),1777919711190884608,1777919711386556672,1777919711190881536
0,0,1252,GEMM(11,8,7),1777919711386562816,1777919711596812544,1777919711386559744
0,0,1254,GEMM(11,10,7),1777919711596819712,1777919711806930176,1777919711596816640
0,0,1256,GEMM(11,12,7),1777919711806937344,1777919712017110272,1777919711806934272
0,0,1258,GEMM(11,14,7),1777919712017117440,1777919712227214592,1777919712017113344
0,0,1260,GEMM(12,8,7),1777919712227221760,1777919712418538752,1777919712227217664
0,0,1262,GEMM(12,10,7),1777919712418545920,1777919712609850624,1777919712418542848
0,0,1264,GEMM(12,12,7),1777919712609857792,1777919712801200384,1777919712609853696
0,0,1266,GEMM(12,14,7),1777919712801207552,1777919712992480512,1777919712801204480
0,0,1268,GEMM(13,8,7),1777919712992487680,1777919713202727168,1777919712992483584
0,0,1270,GEMM(13,10,7),1777919713202734336,1777919713413192960,1777919713202731264
0,0,1272,GEMM(13,12,7),1777919713413200128,1777919713623396608,1777919713413196032
0,0,1274,GEMM(13,14,7),1777919713623403776,1777919713833682176,1777919713623399680
0,0,1276,GEMM(14,8,7),1777919713833689344,1777919714029480192,1777919713833686272
0,0,1278,GEMM(14,10,7),1777919714029487360,1777919714225308928,1777919714029483264
0,0,1280,GEMM(14,12,7),1777919714225316096,1777919714421175552,1777919714225312000
0,0,1282,GEMM(14,14,7),1777919714421182720,1777919714616880384,1777919714421178624
0,0,1284,GEMM(15,8,7),1777919714616887552,1777919714827174144,1777919714616884480
0,0,1286,GEMM(15,10,7),1777919714827181312,1777919715037488384,1777919714827178240
0,0,1288,GEMM(15,12,7),1777919715037495552,1777919715247837440,1777919715037492480
0,0,1290,GEMM(15,14,7),1777919715247844608,1777919715458113792,1777919715247840512
0,0,1292,GETRF(8),1777919715458117888,1777919715487235328,0
0,0,1293,TRSM_R(9,8),1777919715487241472,1777919715534377216,0
0,0,1295,TRSM_R(10,8),1777919715534388480,1777919715581593856,0
0,0,1296,TRSM_L(8,10),1777919715581604096,1777919715624129792,0
0,0,1297,TRSM_R(11,8),1777919715624130816,1777919715671267584,0
0,0,1299,TRSM_R(12,8),1777919715671278848,1777919715718353152,0
0,0,1300,TRSM_L(8,12),1777919715718362368,1777919715760765184,0
0,0,1301,TRSM_R(13,8),1777919715760766208,1777919715807867136,0
0,0,1303,TRSM_R(14,8),1777919715807877376,1777919715854999808,0
0,0,1304,TRSM_L(8,14),1777919715855010048,1777919715897422080,0
0,0,1305,TRSM_R(15,8),1777919715897426176,1777919715944529152,0
0,0,1308,GEMM(9,10,8),1777919715944538368,1777919716023853312,0
0,0,1310,GEMM(9,12,8),1777919716023856384,1777919716103168256,0
0,0,1312,GEMM(9,14,8),1777919716103171328,1777919716182471936,0
0,0,1315,GEMM(10,10,8),1777919716182476032,1777919716261780736,0
0,0,1317,GEMM(10,12,8),1777919716261783808,1777919716341079296,0
0,0,1319,GEMM(10,14,8),1777919716341082368,1777919716420384000,0
0,0,1322,GEMM(11,10,8),1777919716420387072,1777919716499698944,0
0,0,1324,GEMM(11,12,8),1777919716499703040,1777919716579011840,0
0,0,1326,GEMM(11,14,8),1777919716579015936,1777919716658318592,0
0,0,1329,GEMM(12,10,8),1777919716658322688,1777919716737615104,0
0,0,1331,GEMM(12,12,8),1777919716737618176,1777919716816920832,0
0,0,1333,GEMM(12,14,8),1777919716816924928,1777919716896225536,0
0,0,1336,GEMM(13,10,8),1777919716896228608,1777919716975524096,0
0,0,1338,GEMM(13,12,8),1777919716975528192,1777919717054838016,0
0,0,1340,GEMM(13,14,8),1777919717054841088,1777919717134143744,0
0,0,1343,GEMM(14,10,8),1777919717134146816,1777919717213450496,0
0,0,1345,GEMM(14,12,8),1777919717213453568,1777919717292761344,0
0,0,1347,GEMM(14,14,8),1777919717292765440,1777919717372067072,0
0,0,1350,GEMM(15,10,8),1777919717372070144,1777919717451370752,0
0,0,1352,GEMM(15,12,8),1777919717451373824,1777919717530669312,0
0,0,1354,GEMM(15,14,8),1777919717530672384,1777919717609977088,0
0,0,1358,TRSM_L(9,10),1777919721599356160,1777919721706538240,1777919717609978112
0,0,1362,TRSM_L(9,12),1777919721706544384,1777919721813570816,1777919721706540288
